,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
256,jupyter-nbrequirements,Dependency management and optimization in Jupyter Notebooks.,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,12,False,thoth-station/jupyter-nbrequirements,,,https://github.com/thoth-station/jupyter-nbrequirements,2019-06-25 06:48:06.000000,2021-10-21 06:25:30.000000,2021-10-21 06:25:29.000000,4.0,2.0,30.0,13.0,348.0,2019-12-09 18:41:20.000000,0.5.0,,,3.0,,,12.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
257,ICSharp,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,11,False,zabirauf/icsharp,,,https://github.com/zabirauf/icsharp,2014-09-22 07:57:50.000000,2018-09-23 04:19:46.000000,2018-09-23 04:19:45.000000,60.0,33.0,13.0,263.0,45.0,,,,,,,,10.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
258,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,11,True,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,2019-12-13 20:19:40.000000,2021-10-15 23:14:52.000000,2021-10-15 23:14:47.000000,39.0,5.0,40.0,226.0,,,,,,,1.0,1.0,3.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
259,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,11,True,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-01-31 22:58:03.000000,2021-01-31 22:57:59.000000,9.0,5.0,30.0,103.0,,2020-06-25 16:29:14.000000,0.2.3,,423.0,19.0,,,1.0,,Apache-2.0,,,,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2020-03-31 21:31:21.763000,,423.0,,,,,,,,,
260,jnotebook-reader,"An awesome viewer to browse and render Jupyter Notebooks from local, Amazon S3, Google Cloud Storage or MinIO.",https://github.com/line/jnotebook_reader,,notebook-sharing,11,True,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,2020-10-30 02:50:59.000000,2021-09-08 19:36:55.000000,2021-02-10 02:29:57.000000,13.0,1.0,1.0,89.0,12.0,2021-02-10 02:34:21.000000,1.0.2,,,3.0,,,4.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
261,JupyterLab Bytecode,JupyterLab extension to explore CPython Bytecode.,https://github.com/jtpio/jupyterlab-python-bytecode,,lab-extensions,11,True,jtpio/jupyterlab-python-bytecode,,,https://github.com/jtpio/jupyterlab-python-bytecode,2018-09-29 19:55:49.000000,2021-09-21 10:24:02.000000,2020-10-16 21:38:08.000000,5.0,2.0,3.0,57.0,114.0,2020-03-12 15:14:07.198000,1.0.0,,20.0,12.0,,,2.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-python-bytecode,https://www.npmjs.com/package/jupyterlab-python-bytecode,2020-03-12 15:14:07.198000,,20.0,,,,,,,,,
262,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,11,True,timkpaine/jupyterlab_commands,,,https://github.com/timkpaine/jupyterlab_commands,2018-08-01 15:55:08.000000,2021-10-14 05:21:06.000000,2021-01-31 22:57:48.000000,6.0,2.0,19.0,36.0,,2021-01-03 13:27:37.000000,0.3.0,,,9.0,3.0,3.0,1.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
263,Remote User Auth,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,11,False,cwaldbieser/jhub_remote_user_authenticator,jhub_remote_user_authenticator,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,2015-11-04 03:17:18.000000,2020-04-02 12:59:46.000000,2019-04-16 20:10:44.000000,27.0,7.0,9.0,30.0,27.0,2018-09-27 22:26:32.000000,0.1.0,,,3.0,0.0,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,GPL-3.0,2018-09-27 22:26:32.000000,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
264,YarnSpawner,Spawn JupyterHub single user notebook servers in Hadoop/YARN containers.,https://github.com/jupyterhub/yarnspawner,,hub-spawners,11,False,jupyterhub/yarnspawner,jupyterhub-yarnspawner,conda-forge/jupyterhub-yarnspawner,https://github.com/jupyterhub/yarnspawner,2018-12-18 19:31:03.000000,2020-10-08 04:16:29.489000,2019-07-16 16:58:16.000000,9.0,5.0,4.0,18.0,37.0,2019-07-01 16:01:55.000000,0.4.0,,958.0,4.0,,,2.0,https://pypi.org/project/jupyterhub-yarnspawner,BSD-3-Clause,2019-07-01 16:01:55.000000,,247.0,https://anaconda.org/conda-forge/jupyterhub-yarnspawner,2020-10-08 04:16:29.489000,23482.0,3.0,,,,,,,,,,,,,,,,,,,
265,CAS Authenticator,CAS authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_cas_authenticator,,hub-auth,11,False,cwaldbieser/jhub_cas_authenticator,jhub_cas_authenticator,,https://github.com/cwaldbieser/jhub_cas_authenticator,2017-09-17 19:17:08.000000,2020-03-27 22:25:50.000000,2020-03-27 22:23:51.000000,10.0,1.0,10.0,16.0,40.0,2020-03-27 22:25:50.000000,1.0.2,,181.0,7.0,1.0,,4.0,https://pypi.org/project/jhub_cas_authenticator,GPL-3.0,2020-03-27 22:25:50.000000,1.0,181.0,,,,3.0,,,,,,,,,,,,,,,,,,,
266,ipyaggrid,Jupyter widget - ag-grid in the notebook.,https://github.com/DGothrek/ipyaggrid,,widgets,11,False,DGothrek/ipyaggrid,ipyaggrid,,https://github.com/DGothrek/ipyaggrid,2019-05-06 04:24:26.000000,2020-05-18 20:53:45.000000,2019-05-06 04:27:05.000000,2.0,6.0,,13.0,47.0,2020-05-18 20:53:45.000000,0.2.1,,939.0,38.0,4.0,,2.0,https://pypi.org/project/ipyaggrid,MIT,2020-05-18 20:53:45.000000,4.0,,,,,3.0,,,,,,ipyaggrid,https://www.npmjs.com/package/ipyaggrid,2020-05-18 20:48:40.582000,,939.0,,,,,,,,,
267,JupyterLab Spark,Spark Application UI extension for JupyterLab.,https://github.com/manuzhang/jupyterlab_spark,,lab-extensions,11,False,manuzhang/jupyterlab_spark,,,https://github.com/manuzhang/jupyterlab_spark,2019-04-20 06:31:59.000000,2021-09-05 13:13:14.000000,2021-09-05 13:10:26.000000,2.0,2.0,3.0,7.0,21.0,2021-09-05 07:10:44.275000,0.4.0,,74.0,4.0,,,2.0,,Apache-2.0,,,,,,,3.0,,,,,,jupyterlab_spark,https://www.npmjs.com/package/jupyterlab_spark,2021-09-05 07:10:44.275000,,74.0,,,,,,,,,
268,easyexplore,Toolbox for easy and effective data exploration in Python.,https://github.com/GianniBalistreri/easyexplore,,widgets,11,False,GianniBalistreri/easyexplore,easyexplore,,https://github.com/GianniBalistreri/easyexplore,2020-05-04 17:26:04.000000,2021-06-04 09:05:11.000000,2021-06-04 09:05:11.000000,2.0,,1.0,3.0,220.0,2021-06-04 08:26:54.000000,0.7.1,,54.0,62.0,1.0,1.0,3.0,https://pypi.org/project/easyexplore,GPL-3.0,2021-06-04 08:26:54.000000,0.0,54.0,,,,3.0,,,,,,,,,,,,,,,,,,,
269,Hash Authenticator,Authenticate users with passwords generated from their username.,https://github.com/thedataincubator/jupyterhub-hashauthenticator,,hub-auth,11,False,thedataincubator/jupyterhub-hashauthenticator,jupyterhub-hashauthenticator,,https://github.com/thedataincubator/jupyterhub-hashauthenticator,2017-08-18 19:18:33.000000,2021-03-09 21:34:23.000000,2021-03-09 21:34:14.000000,3.0,,,3.0,40.0,2021-03-09 21:29:56.000000,0.4.1,,78.0,6.0,,,3.0,https://pypi.org/project/jupyterhub-hashauthenticator,BSD-3-Clause,2021-03-09 21:29:56.000000,,78.0,,,,3.0,,,,,,,,,,,,,,,,,,,
270,jupyter2slides,Cloud Native Presentation Slides with Jupyter Notebook + Reveal.js.,https://github.com/datitran/jupyter2slides,,notebook-tools,10,False,datitran/jupyter2slides,,,https://github.com/datitran/jupyter2slides,2016-07-26 12:38:17.000000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22.000000,168.0,11.0,4.0,770.0,11.0,,,,,,,,1.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
271,JupyterLab Email,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,10,True,timkpaine/jupyterlab_email,jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-01-31 22:58:03.000000,2021-01-31 22:57:59.000000,2.0,5.0,30.0,50.0,,2020-06-25 16:29:14.000000,0.2.3,,564.0,14.0,,,1.0,https://pypi.org/project/jupyterlab_email,Apache-2.0,2019-06-30 05:06:14.000000,,,,,,3.0,,,,,,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,2020-06-25 16:28:34.913000,,564.0,,,,,,,,,
272,Jupyter Helpers,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,10,True,krassowski/jupyter-helpers,jupyter_helpers,,https://github.com/krassowski/jupyter-helpers,2019-03-17 22:11:35.000000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57.000000,3.0,3.0,2.0,41.0,27.0,2021-02-10 16:37:32.000000,0.2.3,,,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,MIT,2021-02-10 16:37:32.000000,,,,,,3.0,,,,,,,,,,,,,,,,,,,
273,ipyp5,p5.js Jupyter Widget.,https://github.com/jtpio/ipyp5,,widgets,10,True,jtpio/ipyp5,ipyp5,,https://github.com/jtpio/ipyp5,2018-03-06 17:50:12.000000,2021-05-09 14:29:30.000000,2020-10-16 21:38:41.000000,4.0,5.0,,29.0,60.0,2019-07-06 21:45:12.000000,0.1.1,,,2.0,,,2.0,https://pypi.org/project/ipyp5,BSD-3-Clause,2019-07-06 21:45:12.000000,,,,,,3.0,,,,,,,,,,,,,,,,,,,
274,Keberos Authenticator,A JupyterHub authenticator using Kerberos.,https://github.com/jupyterhub/kerberosauthenticator,,hub-auth,10,False,jupyterhub/kerberosauthenticator,jupyterhub-kerberosauthenticator,,https://github.com/jupyterhub/kerberosauthenticator,2019-04-17 18:01:36.000000,2019-07-16 16:57:42.000000,2019-07-16 16:57:24.000000,4.0,3.0,2.0,9.0,21.0,2019-07-01 16:04:40.000000,0.2.0,,52.0,2.0,,,2.0,https://pypi.org/project/jupyterhub-kerberosauthenticator,BSD-3-Clause,2019-07-01 16:04:40.000000,,52.0,,,,3.0,,,,,,,,,,,,,,,,,,,
275,Theme Toggle,JupyterLab extension to toggle the theme in the Top Bar area.,https://github.com/jtpio/jupyterlab-theme-toggle,,lab-themes,10,False,jtpio/jupyterlab-theme-toggle,,,https://github.com/jtpio/jupyterlab-theme-toggle,2019-07-27 08:45:07.000000,2021-06-16 11:42:40.000000,2021-06-16 11:42:31.000000,1.0,2.0,1.0,9.0,,2020-11-06 21:10:33.532000,0.6.1,,3172.0,7.0,2.0,2.0,2.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-theme-toggle,https://www.npmjs.com/package/jupyterlab-theme-toggle,2020-11-06 21:10:33.532000,,3172.0,,,,,,,,,
276,Remote Authenticator,"A collection of JupyterHub Authenticators, including Header, Remote-User and Dummy, based on..",https://github.com/ucphhpc/jhub-authenticators,,hub-auth,10,False,ucphhpc/jhub-authenticators,jhub-authenticators,,https://github.com/ucphhpc/jhub-authenticators,2017-12-20 14:46:18.000000,2021-06-02 13:47:50.000000,2021-06-02 13:47:47.000000,1.0,,,1.0,190.0,2021-06-02 12:59:15.000000,0.3.3,,90.0,13.0,0.0,,5.0,https://pypi.org/project/jhub-authenticators,GPL-3.0,2021-06-02 12:59:15.000000,0.0,90.0,,,,3.0,,,,,,,,,,,,,,,,,,,
277,Vision UI,UI visual interface for fastai - now compatible with Google Colab.,https://github.com/asvcode/Vision_UI,,widgets,9,False,asvcode/Vision_UI,,,https://github.com/asvcode/Vision_UI,2019-05-23 04:53:03.000000,2020-07-05 04:00:59.000000,2020-07-05 04:00:59.000000,32.0,1.0,2.0,247.0,112.0,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
278,ipyannotate,Jupyter Widget for data annotation.,https://github.com/ipyannotate/ipyannotate,,widgets,9,False,ipyannotate/ipyannotate,ipyannotate,,https://github.com/ipyannotate/ipyannotate,2018-07-23 19:23:28.000000,2021-06-15 16:10:40.000000,2020-09-20 09:38:39.000000,9.0,4.0,,120.0,27.0,2018-10-05 14:26:44.945000,0.1.0,,19.0,2.0,,,3.0,https://pypi.org/project/ipyannotate,,2018-07-29 08:53:50.000000,,13.0,,,,3.0,,,,,,ipyannotate,https://www.npmjs.com/package/ipyannotate,2018-10-05 14:26:44.945000,,6.0,,,,,,,,,
279,Nord Theme,JupyterLab - Nord Theme.,https://github.com/kenshohara/theme-nord-extension,,lab-themes,9,False,kenshohara/theme-nord-extension,,,https://github.com/kenshohara/theme-nord-extension,2019-06-11 02:09:21.000000,2020-09-20 09:11:33.000000,2020-09-20 09:10:43.000000,1.0,5.0,4.0,24.0,13.0,2020-09-20 07:58:25.186000,2.2.5,,28.0,7.0,,,1.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@kenshohara/theme-nord-extension,https://www.npmjs.com/package/@kenshohara/theme-nord-extension,2020-09-20 07:58:25.186000,,28.0,,,,,,,,,
280,Jupyter Black,Black formatter for Jupyter Notebook.,https://github.com/drillan/jupyter-black,,jupyter-extensions,8,True,drillan/jupyter-black,,,https://github.com/drillan/jupyter-black,2018-08-10 05:21:02.000000,2020-02-01 03:27:05.000000,2020-02-01 03:27:04.000000,16.0,8.0,11.0,368.0,10.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
281,jupyterlite,Wasm powered Jupyter running in the browser.,https://github.com/jtpio/jupyterlite,,notebook-environments,8,False,jtpio/jupyterlite,,,https://github.com/jtpio/jupyterlite,2021-07-08 07:21:45.000000,2021-10-20 12:23:43.000000,2021-10-16 08:35:11.000000,4.0,,,37.0,,,,,,,,,16.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
282,jupyterlab-executor,JupyterLab extension to execute the scripts from the file browser.,https://github.com/gavincyi/jupyterlab-executor,,lab-extensions,8,False,gavincyi/jupyterlab-executor,jupyterlab-executor,,https://github.com/gavincyi/jupyterlab-executor,2020-12-29 15:51:54.000000,2021-03-24 22:08:04.000000,2021-03-24 21:14:10.000000,,,1.0,4.0,,2021-03-24 21:39:03.790000,2021.1.6,2.0,94.0,4.0,,,2.0,https://pypi.org/project/jupyterlab-executor,BSD-3-Clause,2021-03-24 21:26:53.000000,,83.0,,,,3.0,,,,,,@gavincyi/jupyterlab-executor,https://www.npmjs.com/package/@gavincyi/jupyterlab-executor,2021-03-24 21:39:03.790000,,11.0,,,,,,,,,
283,Jupter-Notebook-REST-API,Run your jupyter notebooks as a REST API endpoint. This isn't a jupyter server but rather just a way to run your..,https://github.com/Invictify/Jupter-Notebook-REST-API,,notebook-tools,7,False,Invictify/Jupter-Notebook-REST-API,,,https://github.com/Invictify/Jupter-Notebook-REST-API,2020-03-31 22:48:04.000000,2021-10-08 13:18:11.000000,2020-03-31 23:00:06.000000,4.0,,,33.0,2.0,,,,,,,,2.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
284,jupyterterminals,Jupyter plugin to support inline terminal shells along with buttons to control them.,https://github.com/willkessler/jupyterterminals,,jupyter-extensions,7,False,willkessler/jupyterterminals,,,https://github.com/willkessler/jupyterterminals,2020-03-08 16:36:18.000000,2021-08-12 05:10:14.000000,2021-05-17 04:32:02.000000,2.0,,1.0,7.0,47.0,,,,,,1.0,1.0,2.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
285,ssh_ipykernel,A remote jupyter kernel via ssh.,https://github.com/bernhard-42/ssh_ipykernel,,kernels,7,False,bernhard-42/ssh_ipykernel,,,https://github.com/bernhard-42/ssh_ipykernel,2019-09-01 17:43:26.000000,2021-08-31 23:00:01.000000,2021-06-28 15:17:55.000000,1.0,,,5.0,81.0,,,,,,,,2.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
286,kernel-relay,kernel-relay is a GraphQL service for interfacing with one or more Jupyter kernels.,https://github.com/nteract/kernel-relay,,kernels,6,False,nteract/kernel-relay,,,https://github.com/nteract/kernel-relay,2019-02-04 21:12:54.000000,2021-09-21 09:23:34.000000,2019-07-10 04:14:14.000000,5.0,10.0,2.0,10.0,12.0,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
287,SSH Authenticator,A simple SSH authenticator for JupyterHub.,https://github.com/andreas-h/sshauthenticator,,hub-auth,6,False,andreas-h/sshauthenticator,,,https://github.com/andreas-h/sshauthenticator,2019-09-03 10:20:22.000000,2019-09-03 15:17:32.000000,2019-09-03 15:17:07.000000,1.0,,,5.0,4.0,,,,,,,,,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
