,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
152,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,20,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2023-03-29 20:58:45.000000,2023-03-29 20:58:44,44.0,1.0,38.0,4.0,39.0,7.0,37.0,259.0,2022-12-28 12:53:08.808,2.3.1,,309306.0,10.0,4.0,2.0,13.0,https://pypi.org/project/jupyterlab-execute-time,2022-12-28 12:53:08.808,,305940.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2022-12-28 16:26:29.965,35124.0,2.0,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052,2.0,2016.0,,,,,,,,,,,,,,,,,
153,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,20,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-03-27 14:57:36.000000,2023-02-19 06:09:43,378.0,4.0,36.0,9.0,123.0,5.0,71.0,246.0,2023-02-19 06:27:03.000,2.8.2,84065.0,1236.0,34.0,,,22.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
154,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,20,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2023-03-03 20:58:14.000000,2023-03-02 14:54:55,1789.0,16.0,22.0,2.0,215.0,36.0,127.0,235.0,2023-01-26 14:36:27.520,2.10.1,,2507.0,564.0,3.0,3.0,18.0,https://pypi.org/project/naas,2023-01-26 14:36:27.520,,2507.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
155,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-12-15 14:37:42.138000,2019-12-09 16:52:07,619.0,,23.0,20.0,109.0,35.0,39.0,190.0,2021-12-15 14:37:42.138,0.0.0,,48838.0,19.0,14.0,13.0,7.0,https://pypi.org/project/bookstore,2019-12-09 16:49:29.000,1.0,48838.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
156,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,20,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-03-15 10:58:02.000000,2023-02-08 18:57:02,180.0,12.0,17.0,7.0,75.0,15.0,36.0,168.0,2023-02-08 19:04:01.721,0.7.3,,7301.0,19.0,6.0,3.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,2021-10-08 10:08:30.000,1.0,3001.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-03-09 08:15:57.373,67525.0,2.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361,2.0,1365.0,,,,,,,,,,,,,,,,,
157,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,20,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-03-30 06:21:05.000000,2023-03-30 06:21:03,219.0,14.0,11.0,7.0,81.0,16.0,20.0,135.0,2023-03-30 06:22:00.358,0.7.1,65.0,22999.0,15.0,12.0,2.0,7.0,https://pypi.org/project/ipylab,2022-08-25 07:45:36.605,8.0,22215.0,https://anaconda.org/conda-forge/ipylab,2023-03-29 14:23:16.306,18526.0,2.0,ipylab,https://www.npmjs.com/package/ipylab,2023-03-29 13:44:27.848,2.0,320.0,,,,,,3.0,,,,,,,,,,,
158,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,20,True,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2023-03-22 16:23:31.000000,2023-03-22 16:23:31,361.0,23.0,22.0,16.0,93.0,12.0,36.0,105.0,2023-03-08 10:22:18.488,1.3.0,,1953.0,15.0,5.0,2.0,7.0,https://pypi.org/project/jupyterlab_hdf,2022-02-21 09:56:23.000,1.0,997.0,,,,2.0,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,2023-03-08 10:22:05.823,2.0,956.0,,,,,,,,,,,,,,,,,
159,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,20,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-01-11 00:33:05.122000,2023-01-11 00:31:54,157.0,4.0,44.0,12.0,43.0,38.0,32.0,87.0,2023-01-11 00:33:05.122,0.17.0,,3495.0,18.0,24.0,23.0,18.0,https://pypi.org/project/jupyterhub-systemdspawner,2023-01-11 00:33:05.122,1.0,2928.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2022-11-10 08:37:30.936,24953.0,3.0,,,,,,,,,,,,,,,,,,,,,,
160,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,20,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-02-04 11:00:49.000000,2023-02-04 11:00:45,342.0,20.0,10.0,4.0,16.0,41.0,150.0,87.0,2023-01-18 10:34:00.939,0.24.1,,1077.0,29.0,23.0,20.0,6.0,https://pypi.org/project/ipysigma,2023-01-18 10:34:00.939,1.0,561.0,,,,3.0,ipysigma,https://www.npmjs.com/package/ipysigma,2023-01-18 10:31:17.105,2.0,516.0,,,,,,,,medialab/ipysigma,,,,,,,,,
161,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,19,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,70.0,16.0,10.0,41.0,29.0,462.0,2020-02-16 07:15:03.000,0.2.0,,15903.0,19.0,31.0,,4.0,https://pypi.org/project/jupyter-tensorboard,2020-02-16 07:15:03.000,31.0,15903.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
162,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,19,True,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2022-11-07 11:02:02.457000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,26.0,105.0,455.0,2022-05-09 10:21:42.000,0.17.1,,1981.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2022-05-09 10:21:12.000,5.0,864.0,https://anaconda.org/conda-forge/matlab_kernel,2022-11-07 11:02:02.457,31278.0,3.0,,,,,,,,,,,,,,,,,,,,,,
163,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,19,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-01-05 16:15:48.000000,2022-04-28 22:45:01,515.0,,78.0,36.0,118.0,50.0,65.0,386.0,2020-05-27 00:10:19.202,2.0.0,,892.0,32.0,6.0,4.0,16.0,,,,,,,,2.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202,2.0,892.0,,,,,,,,,,,,,,,,,
164,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-02-03 16:13:40.000000,2022-12-10 17:49:24,81.0,,40.0,13.0,74.0,37.0,11.0,215.0,2022-12-10 18:10:00.475,0.5.2,,4091.0,7.0,16.0,6.0,14.0,https://pypi.org/project/sidecar,2022-12-10 18:10:00.475,8.0,3304.0,https://anaconda.org/conda-forge/sidecar,2022-12-10 22:58:53.725,15558.0,2.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336,2.0,330.0,,,,,,,,,,,,,,,,,
165,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,19,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2023-03-16 13:29:59.912000,2023-01-13 14:14:25,262.0,2.0,77.0,36.0,29.0,,58.0,193.0,2022-12-01 21:51:02.000,2.4.13,,3622.0,20.0,1.0,,11.0,https://pypi.org/project/sas_kernel,2022-12-01 21:49:02.222,1.0,3591.0,https://anaconda.org/anaconda/sas_kernel,2023-03-16 13:29:59.912,2023.0,3.0,,,,,,,,,,,,,,,,,,,,,,
166,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,19,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,426.0,,35.0,28.0,58.0,59.0,34.0,173.0,2019-10-03 18:34:08.594,3.0.0,,160.0,17.0,19.0,12.0,9.0,,,,,,,,2.0,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,7.0,160.0,,,,,,,,,,,,,,,,,
167,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,188.0,,31.0,12.0,25.0,19.0,20.0,172.0,2018-03-23 20:36:58.000,0.4.1,,7529.0,14.0,108.0,108.0,6.0,https://pypi.org/project/spylon-kernel,2018-03-23 20:36:58.000,,5980.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,113145.0,3.0,,,,,,,,,,,,,,,,,,,,,,
168,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,19,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2023-03-29 18:08:20.000000,2023-03-20 09:57:29,1586.0,48.0,25.0,10.0,400.0,48.0,384.0,148.0,,,,2264.0,,,,20.0,,,,,,,,3.0,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-03-14 16:53:08.475080,3.0,167564.0,,,,,,,,,,,,
169,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,19,True,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2023-03-23 13:49:36.000000,2022-11-23 09:34:00,111.0,,27.0,8.0,44.0,19.0,17.0,109.0,2022-08-24 12:33:17.000,0.2.2,,77339.0,12.0,10.0,2.0,9.0,https://pypi.org/project/ipytree,2022-08-23 15:13:01.647,8.0,75473.0,https://anaconda.org/conda-forge/ipytree,2022-08-23 16:41:28.248,66309.0,3.0,ipytree,https://www.npmjs.com/package/ipytree,2022-08-23 15:10:34.820,,485.0,,,,,,,,,,,,,,,,,
170,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,19,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2023-03-15 02:16:19.000000,2023-03-15 02:16:17,325.0,12.0,16.0,4.0,79.0,6.0,62.0,91.0,2022-04-11 20:18:27.000,0.4.4,,1922.0,25.0,16.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,2019-06-29 16:55:52.000,8.0,838.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2022-04-12 02:28:00.150,19000.0,2.0,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,2022-04-11 19:43:50.206,2.0,526.0,,,,,,,,,,,,,,,,,
171,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,90.0,,172.0,33.0,11.0,73.0,57.0,915.0,2019-05-06 03:28:50.000,1.3.0,118123.0,2072.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
172,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-02-03 04:21:45.711711,2023-01-11 06:17:33,718.0,1.0,19.0,31.0,140.0,45.0,143.0,760.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,174.0,174.0,46.0,,,,,,,,3.0,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,1841.0,,,,,,,,,,iruby,,
173,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-10-29 16:32:26.594000,2020-11-30 15:55:07,335.0,,61.0,20.0,86.0,43.0,99.0,504.0,2020-09-05 22:35:32.000,2.3.0,,12478.0,11.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-10-29 16:32:26.594,1010781.0,3.0,,,,,,,,,,,,,,,,,,,,,,
174,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,18,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2023-03-28 01:00:23.000000,2023-03-17 16:46:08,577.0,37.0,93.0,33.0,297.0,24.0,147.0,441.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,36.0,,,,,,,,3.0,,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,
175,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,True,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-05 18:31:01.490000,2022-08-04 11:15:04,66.0,,26.0,11.0,12.0,4.0,10.0,285.0,2022-08-04 11:25:18.993,0.1.4,,2968.0,5.0,73.0,67.0,5.0,https://pypi.org/project/treon,2022-08-04 11:25:18.993,6.0,2751.0,https://anaconda.org/conda-forge/treon,2022-08-05 18:31:01.490,4564.0,3.0,,,,,,,,,,,,,,,,,,,,,,
176,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,18,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-11-09 21:06:35.000000,2021-08-30 21:48:24,31.0,,47.0,11.0,2.0,21.0,9.0,256.0,2020-03-12 16:09:39.000,0.0.8,,38665.0,10.0,15.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,2020-03-12 16:09:39.000,15.0,37779.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2020-08-13 15:32:13.531,27466.0,3.0,,,,,,,,,,,,,,,,,,,,,,
177,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-03-15 08:49:09.000000,2023-03-15 08:49:07,619.0,2.0,27.0,5.0,145.0,20.0,41.0,236.0,2022-07-25 13:09:54.000,npm@3.1.0,2.0,1171.0,29.0,6.0,4.0,25.0,https://pypi.org/project/mamba-gator,2022-07-25 13:04:29.937,,70.0,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,27959.0,3.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,2.0,103.0,,,,,,,,,,,,,,,,,
178,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,18,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,40.0,34.0,28.0,16.0,14.0,193.0,2018-03-08 14:28:54.000,0.4.0,,2421.0,4.0,23.0,18.0,12.0,https://pypi.org/project/jupyter-spark,2018-03-08 14:28:54.000,5.0,2421.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
179,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,18,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2023-03-28 09:58:47.000000,2023-03-28 09:58:47,542.0,31.0,21.0,9.0,229.0,19.0,36.0,135.0,2023-02-23 14:14:55.000,0.0.50,2449.0,1285.0,43.0,,,12.0,https://pypi.org/project/jupyverse,2023-01-24 16:59:00.580,,296.0,https://anaconda.org/conda-forge/fps-auth,2023-02-23 17:02:33.554,10151.0,3.0,,,,,,,,,,,,,,,,,,,,,,
180,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,18,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-03-16 10:32:03.354000,2023-03-15 08:49:27,224.0,5.0,11.0,4.0,79.0,2.0,35.0,61.0,2023-01-09 21:08:19.618,3.3.4,3252.0,6633.0,35.0,5.0,2.0,10.0,https://pypi.org/project/jupyter-archive,2023-01-09 21:08:19.618,1.0,5247.0,https://anaconda.org/conda-forge/jupyter-archive,2023-03-16 10:32:03.354,39368.0,3.0,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,2023-01-08 16:35:26.511,2.0,347.0,,,,,,,,,,,,,,,,,
181,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,17,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,23.0,12.0,3.0,2.0,3.0,1004.0,2017-08-19 16:11:38.000,0.0.2,,1108.0,2.0,36.0,36.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,1108.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
182,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-01-04 04:33:48.000000,2019-07-16 04:37:36,60.0,,96.0,19.0,48.0,63.0,42.0,941.0,2019-07-16 04:35:55.953,0.11.0,,399.0,14.0,5.0,5.0,8.0,,,,,,,,3.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953,,399.0,,,,,,,,,,,,,,,,,
183,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,17,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,119.0,18.0,16.0,42.0,28.0,768.0,2021-08-23 11:45:07.000,1.2.3,,6270.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,2021-08-23 11:45:07.000,,6270.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
184,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,True,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,65.0,36.0,123.0,13.0,127.0,435.0,2020-03-08 20:03:38.000,3.0.4,5469.0,56.0,15.0,,,28.0,,,,,,,,3.0,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,704.0,,,,,,,,,,,,
185,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-11-22 01:33:40.000000,2022-11-22 01:33:39,534.0,,20.0,13.0,25.0,11.0,188.0,330.0,2020-02-02 22:32:28.000,0.1.6,,54.0,26.0,19.0,18.0,3.0,https://pypi.org/project/pylantern,2020-02-02 22:31:39.000,1.0,54.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
186,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,18.0,,12.0,11.0,7.0,5.0,5.0,300.0,2021-09-18 19:13:12.000,0.0.3,,3996.0,3.0,219.0,216.0,3.0,https://pypi.org/project/blackcellmagic,2021-09-18 19:13:12.000,3.0,3917.0,https://anaconda.org/conda-forge/blackcellmagic,2020-08-07 03:01:49.996,2468.0,2.0,,,,,,,,,,,,,,,,,,,,,,
187,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,17,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2023-01-06 19:12:21.000000,2021-03-10 20:56:11,71.0,,26.0,40.0,35.0,22.0,19.0,213.0,2021-03-10 20:57:44.000,4.14.3,,1050.0,12.0,8.0,6.0,5.0,,,,,,,,3.0,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,2.0,1050.0,,,,,,-1.0,,,,,,,,,,,
