,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
252,dummyauthenticator,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,13,False,jupyterhub-dummyauthenticator,jupyterhub/dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,7.0,,14.0,4.0,2.0,6.0,2.0,28.0,2017-04-29 22:45:46.000,0.3.1,,2512.0,4.0,110.0,93.0,1.0,https://pypi.org/project/jupyterhub-dummyauthenticator,BSD-3-Clause,2017-04-29 22:45:46.000,17.0,2512.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
253,Null Authenticator,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,False,nullauthenticator,jupyterhub/nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,2017-08-30 09:12:22.000,2021-09-23 19:47:08.000000,2021-02-09 00:11:20,16.0,,9.0,5.0,4.0,1.0,,7.0,2017-08-30 13:12:25.000,1.0.0,,2676.0,1.0,83.0,74.0,5.0,https://pypi.org/project/nullauthenticator,BSD-3-Clause,2017-08-30 13:12:25.000,9.0,2676.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
254,pigeon,Quickly annotate data from the comfort of your Jupyter notebook.,https://github.com/agermanidis/pigeon,,widgets,12,False,pigeon-jupyter,agermanidis/pigeon,,https://github.com/agermanidis/pigeon,2017-09-05 00:04:14.000,2019-08-30 06:43:26.000000,2017-09-05 17:22:02,2.0,,48.0,8.0,2.0,9.0,,391.0,2017-09-05 01:20:43.000,0.1.0,,467.0,1.0,21.0,21.0,1.0,https://pypi.org/project/pigeon-jupyter,Apache-2.0,2017-09-05 01:20:43.000,,467.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
255,jupyter-manim,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,12,True,jupyter-manim,krassowski/jupyter-manim,,https://github.com/krassowski/jupyter-manim,2019-05-22 14:18:39.000,2022-01-02 21:32:22.000000,2022-01-02 21:32:22,42.0,1.0,11.0,12.0,9.0,5.0,19.0,175.0,2020-04-12 11:15:09.000,1.3,,324.0,6.0,,,5.0,https://pypi.org/project/jupyter-manim,MIT,2020-04-12 11:15:32.000,,324.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
256,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,12,False,jupyter-datatables,CermakM/jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,147.0,,14.0,8.0,4.0,13.0,15.0,139.0,2019-11-22 07:33:04.000,0.3.9,,577.0,9.0,,,4.0,https://pypi.org/project/jupyter-datatables,MIT,2019-11-22 07:33:04.000,,577.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
257,JupyterLab Quickopen,Quickly open a file in JupyterLab by typing part of its name.,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,12,True,jupyterlab-quickopen,parente/jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000,2022-02-27 17:18:29.000000,2021-12-12 18:25:55,56.0,2.0,6.0,1.0,23.0,7.0,,71.0,2021-12-12 18:33:03.000,1.2.0,,549.0,9.0,1.0,,5.0,https://pypi.org/project/jupyterlab-quickopen,BSD-3-Clause,2021-12-12 18:33:03.000,1.0,477.0,,,,3.0,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,2020-03-20 12:56:10.580,,72.0,,,,,,,,,,,,,,,,,
258,JupyterLab Python Files,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,12,True,jupyterlab-python-file,jtpio/jupyterlab-python-file,conda-forge/jupyterlab-python-file,https://github.com/jtpio/jupyterlab-python-file,2018-10-17 22:21:21.000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51,92.0,,10.0,2.0,41.0,3.0,8.0,51.0,2021-06-23 21:13:28.000,0.5.5,76.0,1902.0,10.0,,,4.0,https://pypi.org/project/jupyterlab-python-file,BSD-3-Clause,2021-06-23 21:13:27.000,,552.0,https://anaconda.org/conda-forge/jupyterlab-python-file,2021-06-24 12:22:40.193,4050.0,3.0,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,2021-06-23 21:13:24.676,,1107.0,,,,,,,,,,,,,,,,,
259,JupyterLab Email,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,12,True,jupyterlab_email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000,2022-02-25 00:11:43.000000,2022-02-25 00:11:43,144.0,10.0,2.0,2.0,14.0,4.0,32.0,50.0,2020-06-25 16:29:14.000,0.2.3,,410.0,14.0,,,1.0,https://pypi.org/project/jupyterlab_email,Apache-2.0,2019-06-30 05:06:14.000,,220.0,,,,3.0,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,2020-06-25 16:28:34.913,,190.0,,,,,,,,,,,,,,,,,
260,Remote User Auth,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,12,False,jhub_remote_user_authenticator,cwaldbieser/jhub_remote_user_authenticator,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,2015-11-04 03:17:18.000,2020-04-02 12:59:46.000000,2019-04-16 20:10:44,27.0,,25.0,3.0,6.0,8.0,10.0,31.0,2018-09-27 22:26:32.000,0.1.0,,280.0,3.0,1.0,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,GPL-3.0,2018-09-27 22:26:32.000,1.0,280.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
261,FargateSpawner,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,12,False,fargatespawner,uktrade/fargatespawner,,https://github.com/uktrade/fargatespawner,2018-09-12 14:06:22.000,2020-06-28 13:26:26.000000,2020-06-28 13:25:54,59.0,,19.0,10.0,12.0,5.0,4.0,30.0,2020-06-28 13:26:26.000,0.0.25,,840.0,25.0,1.0,1.0,3.0,https://pypi.org/project/fargatespawner,MIT,2020-06-28 13:26:26.000,,840.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
262,jupyterlab-gitplus,JupyterLab extension to create GitHub commits & pull requests.,https://github.com/ReviewNB/jupyterlab-gitplus,,lab-extensions,11,True,jupyterlab_gitplus,ReviewNB/jupyterlab-gitplus,,https://github.com/ReviewNB/jupyterlab-gitplus,2020-03-05 13:43:58.000,2022-01-22 04:52:18.000000,2021-08-06 07:04:12,112.0,,8.0,3.0,13.0,8.0,8.0,90.0,2021-07-11 09:46:06.000,0.3.2,,474.0,17.0,,,2.0,https://pypi.org/project/jupyterlab_gitplus,AGPL-3.0,2021-07-11 09:46:06.000,,371.0,,,,3.0,@reviewnb/jupyterlab_gitplus,https://www.npmjs.com/package/@reviewnb/jupyterlab_gitplus,2021-06-22 02:29:35.931,,103.0,,,,,,,,,,,,,,,,,
263,jupyterlab_darkside_ui,Darkside ui and syntax theme for jupyterlab.,https://github.com/dunovank/jupyterlab_darkside_ui,,lab-themes,11,True,jupyterlab_darkside_ui,dunovank/jupyterlab_darkside_ui,,https://github.com/dunovank/jupyterlab_darkside_ui,2021-04-22 15:57:16.000,2022-01-06 16:44:54.000000,2022-01-06 16:44:50,22.0,1.0,5.0,2.0,2.0,1.0,2.0,76.0,2022-01-06 16:38:29.000,0.2.0,,605.0,10.0,,,4.0,https://pypi.org/project/jupyterlab_darkside_ui,BSD-3-Clause,2022-01-06 16:38:29.000,,605.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
264,JupyterLab Bytecode,JupyterLab extension to explore CPython Bytecode.,https://github.com/jtpio/jupyterlab-python-bytecode,,lab-extensions,11,False,,jtpio/jupyterlab-python-bytecode,,https://github.com/jtpio/jupyterlab-python-bytecode,2018-09-29 19:55:49.000,2022-02-11 12:16:47.000000,2020-10-16 21:38:08,114.0,,6.0,3.0,39.0,2.0,3.0,59.0,2020-03-12 15:14:07.198,1.0.0,,51.0,12.0,,,2.0,,BSD-3-Clause,,,,,,,3.0,jupyterlab-python-bytecode,https://www.npmjs.com/package/jupyterlab-python-bytecode,2020-03-12 15:14:07.198,,51.0,,,,,,,,,,,,,,,,,
265,jupyterlab-theme-solarized-dark,JupyterLab 2/3 Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,11,True,jupyterlab_theme_solarized_dark,AllanChain/jupyterlab-theme-solarized-dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,2020-04-05 12:18:48.000,2022-02-28 06:46:45.000000,2022-02-28 06:46:44,72.0,4.0,6.0,1.0,19.0,1.0,1.0,52.0,2021-09-26 00:52:38.000,2.0.1,,4433.0,18.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,BSD-3-Clause,2021-09-20 02:39:12.000,,411.0,,,,2.0,jupyterlab-theme-solarized-dark,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,2021-09-20 02:35:31.748,,4022.0,,,,,,,,,,,,,,,,,
266,Gruvbox Theme,Gruvbox dark theme for Jupyter Lab. Modeled on classic gruvbox color palette and jupyter-themes gruvbox theme.,https://github.com/Rahlir/theme-gruvbox,,lab-themes,11,False,,Rahlir/theme-gruvbox,,https://github.com/Rahlir/theme-gruvbox,2019-05-03 20:34:01.000,2020-04-12 19:23:01.000000,2020-04-12 19:22:55,44.0,,9.0,5.0,2.0,,,46.0,2019-09-22 14:06:52.149,1.1.0,,124.0,5.0,1.0,,3.0,,BSD-3-Clause,,,,,,,2.0,@rahlir/theme-gruvbox,https://www.npmjs.com/package/@rahlir/theme-gruvbox,2019-09-22 14:06:52.149,1.0,124.0,,,,,,,,,,,,,,,,,
267,Horizon Theme,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,11,True,jupyterlab-horizon-theme,mohirio/jupyterlab-horizon-theme,,https://github.com/mohirio/jupyterlab-horizon-theme,2019-06-07 08:46:59.000,2021-06-20 08:20:16.000000,2021-04-11 16:55:54,25.0,,1.0,,1.0,1.0,4.0,46.0,2021-04-11 16:55:37.000,3.0.1,,3098.0,13.0,,,1.0,https://pypi.org/project/jupyterlab-horizon-theme,BSD-3-Clause,2021-04-11 16:55:37.000,,167.0,,,,2.0,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2021-04-11 16:54:49.357,,2931.0,,,,,,,,,,,,,,,,,
268,ipyp5,p5.js Jupyter Widget.,https://github.com/jtpio/ipyp5,,widgets,11,False,ipyp5,jtpio/ipyp5,,https://github.com/jtpio/ipyp5,2018-03-06 17:50:12.000,2022-02-17 16:43:06.000000,2020-10-16 21:38:41,60.0,,5.0,4.0,16.0,5.0,,33.0,2019-07-06 21:45:12.000,0.1.1,,84.0,2.0,,,2.0,https://pypi.org/project/ipyp5,BSD-3-Clause,2019-07-06 21:45:12.000,,84.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
269,ipyaggrid,Jupyter widget - ag-grid in the notebook.,https://github.com/DGothrek/ipyaggrid,,widgets,11,False,ipyaggrid,DGothrek/ipyaggrid,,https://github.com/DGothrek/ipyaggrid,2019-05-06 04:24:26.000,2020-05-18 20:53:45.000000,2019-05-06 04:27:05,47.0,,2.0,,,6.0,,13.0,2020-05-18 20:53:45.000,0.2.1,,3899.0,38.0,5.0,,2.0,https://pypi.org/project/ipyaggrid,MIT,2020-05-18 20:53:45.000,5.0,2915.0,,,,3.0,ipyaggrid,https://www.npmjs.com/package/ipyaggrid,2020-05-18 20:48:40.582,,984.0,,,,,,,,,,,,,,,,,
270,remote_ikernel,"All your Jupyter kernels, on all your machines, in one place.",https://github.com/tdaff/remote_ikernel,,kernels,11,False,remote_ikernel,tdaff/remote_ikernel,,https://github.com/tdaff/remote_ikernel,2017-07-11 14:29:42.000,2020-11-08 22:41:49.000000,2020-11-08 22:02:16,78.0,,9.0,2.0,4.0,8.0,18.0,8.0,2017-08-10 16:57:34.000,0.4.6,,447.0,19.0,3.0,,7.0,https://pypi.org/project/remote_ikernel,BSD-2-Clause,2017-08-10 16:57:34.000,3.0,447.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,tdaff/remote_ikernel
271,jupyter2slides,Cloud Native Presentation Slides with Jupyter Notebook + Reveal.js.,https://github.com/datitran/jupyter2slides,,notebook-tools,10,False,,datitran/jupyter2slides,,https://github.com/datitran/jupyter2slides,2016-07-26 12:38:17.000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22,11.0,,168.0,50.0,1.0,11.0,4.0,769.0,,,,,,,,1.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
272,ICSharp,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,10,False,,zabirauf/icsharp,,https://github.com/zabirauf/icsharp,2014-09-22 07:57:50.000,2018-09-23 04:19:46.000000,2018-09-23 04:19:45,45.0,,59.0,19.0,16.0,33.0,13.0,264.0,,,,,,,,10.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
273,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,10,True,,treebeardtech/nbmake-action,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,9.0,,6.0,8.0,41.0,,24.0,154.0,2020-12-11 15:26:11.000,0.2.1,,,5.0,,,2.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
274,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,10,False,,jupyterlab/jupyterlab-celltags,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29,441.0,,25.0,14.0,184.0,12.0,7.0,112.0,,,,,,,,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
275,Jupyter Helpers,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,10,True,jupyter_helpers,krassowski/jupyter-helpers,,https://github.com/krassowski/jupyter-helpers,2019-03-17 22:11:35.000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57,27.0,,3.0,3.0,1.0,3.0,2.0,40.0,2021-02-10 16:37:32.000,0.2.3,,222.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,MIT,2021-02-10 16:37:32.000,,222.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
276,YarnSpawner,Spawn JupyterHub single user notebook servers in Hadoop/YARN containers.,https://github.com/jupyterhub/yarnspawner,,hub-spawners,10,False,jupyterhub-yarnspawner,jupyterhub/yarnspawner,conda-forge/jupyterhub-yarnspawner,https://github.com/jupyterhub/yarnspawner,2018-12-18 19:31:03.000,2021-11-17 00:47:27.479000,2019-07-16 16:58:16,37.0,,9.0,5.0,12.0,5.0,4.0,18.0,2019-07-01 16:01:55.000,0.4.0,,806.0,4.0,,,2.0,https://pypi.org/project/jupyterhub-yarnspawner,BSD-3-Clause,2019-07-01 16:01:55.000,,147.0,https://anaconda.org/conda-forge/jupyterhub-yarnspawner,2021-11-17 00:47:27.479,25079.0,3.0,,,,,,,,,,,,,,,,,,,,,,
277,CAS Authenticator,CAS authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_cas_authenticator,,hub-auth,10,False,jhub_cas_authenticator,cwaldbieser/jhub_cas_authenticator,,https://github.com/cwaldbieser/jhub_cas_authenticator,2017-09-17 19:17:08.000,2020-03-27 22:25:50.000000,2020-03-27 22:23:51,40.0,,10.0,4.0,8.0,1.0,10.0,17.0,2020-03-27 22:25:50.000,1.0.2,,224.0,7.0,1.0,,4.0,https://pypi.org/project/jhub_cas_authenticator,GPL-3.0,2020-03-27 22:25:50.000,1.0,224.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
278,ssh_ipykernel,A remote jupyter kernel via ssh.,https://github.com/bernhard-42/ssh_ipykernel,,kernels,10,False,ssh-ipykernel,bernhard-42/ssh_ipykernel,,https://github.com/bernhard-42/ssh_ipykernel,2019-09-01 17:43:26.000,2022-01-22 03:41:06.000000,2021-06-28 15:17:55,81.0,,1.0,2.0,12.0,,,6.0,2021-06-28 15:15:13.000,1.2.3,,416.0,12.0,1.0,,2.0,https://pypi.org/project/ssh-ipykernel,MIT,2021-06-28 15:15:13.000,1.0,403.0,,,,3.0,interrupt-ipykernel-extension,https://www.npmjs.com/package/interrupt-ipykernel-extension,2020-05-07 15:53:36.321,,13.0,,,,,,,,,,,,,,,,,
